order_id,date_id,customer_id,product_id,fulfillment_id,promotion_id,status_id,courier_status_id,quantity,amount,currency,B2B,fulfilled-by
405-5243557-1799563,89,11469,5773,1,5580,2,2,1,568.0,INR,False,Easy Ship
402-9281052-6392331,89,5887,1570,1,1,1,1,0,700.0,INR,False,Easy Ship
408-6619795-0997169,89,42,2944,1,5543,2,2,1,301.0,INR,False,Easy Ship
407-7784534-3864312,89,9775,4366,1,5543,2,2,1,371.0,INR,False,Easy Ship
407-7784534-3864312,89,9775,7132,1,5543,2,2,1,545.0,INR,False,Easy Ship
402-9640716-3845900,89,207,5807,1,5538,2,2,1,599.0,INR,False,Easy Ship
405-9623340-5645940,89,1693,1305,1,5539,2,2,1,1258.0,INR,False,Easy Ship
404-2552340-7835510,89,3267,147,1,5551,2,2,1,735.0,INR,False,Easy Ship
404-0126148-1342770,89,4082,6564,1,5548,2,2,1,459.0,INR,False,Easy Ship
403-0335527-1890773,89,864,1833,1,5541,2,2,1,469.0,INR,False,Easy Ship
403-0335527-1890773,89,864,1030,1,5541,2,2,1,469.0,INR,False,Easy Ship
407-1672440-5225953,89,1143,3596,1,1,1,1,0,385.71,INR,False,Easy Ship
403-2168925-3805106,89,913,900,1,1,1,1,0,278.1,INR,False,Easy Ship
402-1493491-1089125,89,10653,1833,1,5560,2,2,1,469.0,INR,False,Easy Ship
171-1175062-6777939,89,3215,338,1,5551,4,2,1,735.0,INR,False,Easy Ship
403-1897130-2087519,89,8644,2808,1,5571,2,2,1,735.0,INR,False,Easy Ship
407-8473220-4797131,89,867,223,1,5541,2,2,1,735.0,INR,False,Easy Ship
403-0240662-9547550,89,949,147,1,5538,2,2,1,735.0,INR,False,Easy Ship
402-4398748-0965954,89,18048,2679,1,5581,2,2,1,799.0,INR,False,Easy Ship
405-0524976-1422734,89,2915,273,1,5537,2,2,1,497.0,INR,False,Easy Ship
406-7262340-6324318,89,3191,2808,1,5582,2,2,1,735.0,INR,False,Easy Ship
408-7307782-2564310,89,2691,7178,1,5551,4,2,1,388.0,INR,False,Easy Ship
405-0946296-6456359,89,11469,5773,1,1,1,1,0,540.95,INR,False,Easy Ship
407-1051385-2346707,89,10525,5981,1,5544,2,2,1,301.0,INR,False,Easy Ship
171-3935625-7949162,89,2353,727,1,5554,2,2,1,467.0,INR,False,Easy Ship
406-3675776-6356310,89,18051,2885,1,5583,2,2,1,380.0,INR,False,Easy Ship
406-3675776-6356310,89,18051,3596,1,5583,2,2,1,405.0,INR,False,Easy Ship
405-3409601-1065130,89,2423,1885,1,5539,2,2,1,1398.0,INR,False,Easy Ship
407-4699208-4104358,89,77,1570,1,5537,4,2,1,735.0,INR,False,Easy Ship
408-6581012-9932334,89,4913,6265,1,1,1,1,0,286.67,INR,False,Easy Ship
408-2440758-2465142,89,3063,2679,1,5539,2,2,1,799.0,INR,False,Easy Ship
403-1397993-6701163,89,1006,3093,1,5584,2,2,1,735.0,INR,False,Easy Ship
171-2587701-3237102,89,18053,223,1,5554,2,2,1,735.0,INR,False,Easy Ship
402-7880161-2467543,89,1631,147,1,5538,2,2,1,735.0,INR,False,Easy Ship
171-7979925-3018755,89,1740,395,1,5560,2,2,1,659.0,INR,False,Easy Ship
402-9578313-3909159,89,6484,288,1,5543,2,2,1,842.0,INR,False,Easy Ship
406-6214596-0915517,89,16366,788,1,5585,2,2,1,524.0,INR,False,Easy Ship
404-9524430-3067557,89,481,324,1,5579,2,2,1,359.0,INR,False,Easy Ship
403-8225258-7247539,89,2343,4862,1,5586,2,2,1,590.0,INR,False,Easy Ship
171-9995663-8813128,89,7519,147,1,5544,2,2,1,735.0,INR,False,Easy Ship
171-7067407-5453951,89,839,3713,1,5573,2,2,1,521.0,INR,False,Easy Ship
171-3524799-3260350,89,11289,2808,1,5548,4,2,1,735.0,INR,False,Easy Ship
407-8325229-7149950,89,350,6016,1,5544,2,2,1,353.0,INR,False,Easy Ship
407-4532948-9790717,89,193,4176,1,5537,2,2,1,771.0,INR,False,Easy Ship
402-2700842-7185144,89,338,5717,1,5574,2,2,1,771.0,INR,False,Easy Ship
404-6410881-2518719,89,73,2876,1,5549,2,2,1,449.0,INR,False,Easy Ship
403-2001250-0015506,90,95,772,1,5538,2,2,1,666.0,INR,False,Easy Ship
407-2977907-7649160,90,1083,923,1,5537,2,2,1,573.0,INR,False,Easy Ship
405-7279618-0009923,90,11849,6960,1,5537,2,2,1,999.0,INR,False,Easy Ship
405-7279618-0009923,90,11849,3259,1,5537,2,2,1,648.0,INR,False,Easy Ship
407-8334660-8251505,90,18058,4535,1,5544,2,2,1,699.0,INR,False,Easy Ship
407-1002953-2293935,90,18059,4330,1,5587,2,2,1,859.0,INR,False,Easy Ship
407-7938838-4013901,90,18059,4330,1,1,1,1,0,818.1,INR,False,Easy Ship
402-7832344-4245961,90,4175,189,1,5543,2,2,1,1186.0,INR,False,Easy Ship
406-2878906-4321124,90,10658,5855,1,5537,2,2,1,771.0,INR,False,Easy Ship
404-4795174-5446746,90,2647,6888,1,5555,2,2,1,517.0,INR,False,Easy Ship
406-6009387-6010700,90,2890,895,1,5588,2,2,1,534.0,INR,False,Easy Ship
171-2858856-7615510,90,861,2593,1,5589,2,2,1,307.0,INR,False,Easy Ship
171-2858856-7615510,90,861,1075,1,5589,2,2,1,469.0,INR,False,Easy Ship
407-0837938-7817127,90,7005,492,1,5590,2,2,1,397.0,INR,False,Easy Ship
402-8566618-2213127,90,2365,2808,1,5591,2,2,1,735.0,INR,False,Easy Ship
404-6900844-8696317,90,6948,27,1,5564,2,2,1,301.0,INR,False,Easy Ship
402-1186011-7813963,90,183,1517,1,1,1,1,0,475.24,INR,False,Easy Ship
402-1186011-7813963,90,183,274,1,1,1,1,0,551.43,INR,False,Easy Ship
402-1186011-7813963,90,183,2084,1,1,1,1,0,602.86,INR,False,Easy Ship
405-4052500-1431534,90,2243,223,1,5543,2,2,1,735.0,INR,False,Easy Ship
403-7048872-3271521,90,350,147,1,5551,2,2,1,735.0,INR,False,Easy Ship
406-5978872-1656351,90,2805,1735,1,5592,2,2,1,432.0,INR,False,Easy Ship
404-9006652-8886744,90,1134,6152,1,5551,2,2,1,625.0,INR,False,Easy Ship
407-0226852-7399528,90,370,147,1,5593,2,2,1,735.0,INR,False,Easy Ship
171-9738633-1753110,90,678,559,1,5571,2,2,1,735.0,INR,False,Easy Ship
407-1621445-2329950,90,2369,223,1,1,1,1,0,700.0,INR,False,Easy Ship
407-2960363-2119524,90,1061,2038,1,5594,2,2,1,648.0,INR,False,Easy Ship
407-6816459-4897965,90,3230,1556,1,5595,2,2,1,735.0,INR,False,Easy Ship
404-1424906-9007508,90,621,223,1,5596,2,2,1,735.0,INR,False,Easy Ship
403-0415596-9854755,90,1242,2831,1,5597,4,2,1,659.0,INR,False,Easy Ship
403-3575101-3157159,90,18062,4628,1,5598,2,2,1,725.0,INR,False,Easy Ship
171-6468390-8280334,90,18063,2808,1,1,1,1,0,700.0,INR,False,Easy Ship
408-0274976-9441932,90,2617,900,1,5599,2,2,1,292.0,INR,False,Easy Ship
406-0703570-9171519,90,325,1146,1,5600,2,2,1,1099.0,INR,False,Easy Ship
405-9567348-1161113,90,2243,223,1,1,1,1,0,700.0,INR,False,Easy Ship
404-4211811-7329967,90,842,2808,1,5601,2,2,1,735.0,INR,False,Easy Ship
406-9263788-6866716,90,2162,3833,1,5602,4,2,1,649.0,INR,False,Easy Ship
407-8947145-9375543,90,482,542,1,5603,2,2,1,397.0,INR,False,Easy Ship
171-6073775-0660330,90,1006,111,1,5604,2,2,1,744.0,INR,False,Easy Ship
171-2063866-4820350,90,4289,1556,1,5605,2,2,1,735.0,INR,False,Easy Ship
405-2762210-7161915,90,2891,3354,1,1,1,1,0,531.43,INR,False,Easy Ship
402-7938911-6581918,90,298,6024,1,5606,2,2,1,537.0,INR,False,Easy Ship
406-9779917-6241126,90,560,518,1,5607,2,2,1,603.0,INR,False,Easy Ship
404-1569881-5928364,90,18065,72,1,1,1,1,0,570.48,INR,False,Easy Ship
404-4924209-5435541,90,18065,2995,1,1,1,1,0,351.43,INR,False,Easy Ship
403-1789346-8009132,90,265,2017,1,5608,2,2,1,776.0,INR,False,Easy Ship
403-1789346-8009132,90,265,2130,1,5608,2,2,1,744.0,INR,False,Easy Ship
402-4664529-4900312,90,3349,791,1,5609,2,2,1,553.0,INR,False,Easy Ship
406-5557881-4161165,90,495,45,1,5610,2,2,1,788.0,INR,False,Easy Ship
406-5557881-4161165,90,495,787,1,5610,2,2,1,824.0,INR,False,Easy Ship
403-0817364-1763506,90,6546,6068,1,1,1,1,0,559.05,INR,False,Easy Ship
405-8939149-6009923,90,2744,2822,1,1,1,1,0,754.29,INR,False,Easy Ship
407-9435387-0346721,90,1380,147,1,5611,2,2,1,735.0,INR,False,Easy Ship
407-5068953-4772310,90,1454,5437,1,5612,2,2,1,434.0,INR,False,Easy Ship
407-5068953-4772310,90,1454,2851,1,5612,2,2,1,468.0,INR,False,Easy Ship
402-0698732-3842730,90,5939,4185,1,5613,2,2,1,565.0,INR,False,Easy Ship
407-3405948-6370719,90,788,4109,1,5614,2,2,1,725.0,INR,False,Easy Ship
407-2549675-2421925,90,1885,4299,1,5615,2,2,1,574.0,INR,False,Easy Ship
408-3940451-4105120,90,354,1776,1,5616,2,2,1,0.0,INR,False,Easy Ship
171-5481394-9689928,90,5,3984,1,1,1,1,0,317.14,INR,False,Easy Ship
408-7027648-3565963,90,647,1854,1,5617,2,2,1,0.0,INR,False,Easy Ship
171-3089585-4347505,90,3761,242,1,5608,2,2,1,539.0,INR,False,Easy Ship
171-5926034-3101167,90,5645,1676,1,5618,2,2,1,988.0,INR,False,Easy Ship
404-4133068-0049114,90,18070,4123,1,5619,2,2,1,345.0,INR,False,Easy Ship
406-2849833-8343557,90,12741,542,1,5620,2,2,1,397.0,INR,False,Easy Ship
405-5688529-4188318,90,192,5383,1,5595,2,2,1,405.0,INR,False,Easy Ship
406-7962905-1893159,90,548,966,1,1,1,1,0,286.67,INR,False,Easy Ship
405-7956285-2336309,90,1292,5824,1,5600,2,2,1,459.0,INR,False,Easy Ship
406-4665851-0573948,90,2251,223,1,5609,2,2,1,735.0,INR,False,Easy Ship
406-3044821-4437128,90,4045,4291,1,5621,2,2,1,799.0,INR,False,Easy Ship
404-8027950-1123527,90,183,7181,1,5602,2,2,1,399.0,INR,False,Easy Ship
406-9877227-0638712,90,1413,6528,1,1,1,1,0,713.33,INR,False,Easy Ship
408-0077502-1091569,90,59,2596,1,5608,2,2,1,666.0,INR,False,Easy Ship
171-3177938-6712302,90,1126,223,1,5610,2,2,1,735.0,INR,False,Easy Ship
408-9348558-3496310,90,907,470,1,5616,2,2,1,0.0,INR,False,Easy Ship
402-6990836-1681940,90,5267,223,1,5622,2,2,1,735.0,INR,False,Easy Ship
403-8773212-5335559,90,5023,147,1,5608,2,2,1,735.0,INR,False,Easy Ship
403-8773212-5335559,90,5023,223,1,5608,2,2,1,735.0,INR,False,Easy Ship
404-4684256-2756368,90,62,3801,1,5623,2,2,1,562.0,INR,False,Easy Ship
403-6094171-8832305,90,5052,3497,1,5599,2,2,1,792.0,INR,False,Easy Ship
404-4531374-1378727,90,6948,274,1,5624,2,2,1,579.0,INR,False,Easy Ship
403-8108099-8685918,90,1832,692,1,5605,2,2,1,385.0,INR,False,Easy Ship
408-9580169-0171533,90,4855,150,1,5625,4,2,1,641.0,INR,False,Easy Ship
407-7443919-5644306,90,1379,1240,1,5626,2,2,1,735.0,INR,False,Easy Ship
403-1817483-5823528,90,1197,5403,1,5619,2,2,1,771.0,INR,False,Easy Ship
405-8085228-2890734,90,192,5383,1,1,1,1,0,385.71,INR,False,Easy Ship
405-3665396-0098708,90,10453,2808,1,5619,2,2,1,735.0,INR,False,Easy Ship
405-9627313-1177932,90,1261,2331,1,5619,2,2,1,749.0,INR,False,Easy Ship
404-0363017-2043570,90,9223,6288,1,5622,2,2,1,1364.0,INR,False,Easy Ship
404-0363017-2043570,90,9223,4396,1,5622,2,2,1,799.0,INR,False,Easy Ship
402-1868667-5697958,90,18048,2679,1,1,1,1,0,760.95,INR,False,Easy Ship
407-3532982-6793959,90,441,186,1,5608,2,2,1,1041.0,INR,False,Easy Ship
405-0028632-1550719,90,411,5807,1,5627,2,2,1,599.0,INR,False,Easy Ship
408-9845701-0891563,90,918,752,1,5623,2,2,1,292.0,INR,False,Easy Ship
407-8440195-3005917,90,282,1976,1,5612,2,2,1,629.0,INR,False,Easy Ship
408-4805667-6926748,90,13462,1764,1,5628,2,2,1,899.0,INR,False,Easy Ship
405-3712257-7834733,90,152,783,1,5599,2,2,1,1398.0,INR,False,Easy Ship
406-7428245-1073162,90,1536,2918,1,5629,2,2,1,1174.0,INR,False,Easy Ship
405-6462079-8005902,90,1759,2831,1,5612,2,2,1,659.0,INR,False,Easy Ship
403-3924695-9329965,90,1906,5986,1,1,1,1,0,462.86,INR,False,Easy Ship
407-8920036-6540319,90,116,2556,1,1,1,1,0,492.38,INR,False,Easy Ship
402-9909255-9029900,90,1859,152,1,5612,2,2,1,359.0,INR,False,Easy Ship
407-0068311-1137145,90,2339,155,1,5605,2,2,1,1186.0,INR,False,Easy Ship
402-5703628-4221152,90,860,5107,1,1,1,1,0,617.14,INR,False,Easy Ship
404-6205388-3998728,90,1713,4694,1,5595,4,2,1,513.0,INR,False,Easy Ship
171-9061919-9010735,90,2090,367,1,5597,2,2,1,649.0,INR,False,Easy Ship
403-4772507-2391519,90,7680,901,1,5630,2,2,1,318.0,INR,False,Easy Ship
407-3963173-1037115,90,30,2730,1,5631,2,2,1,736.0,INR,False,Easy Ship
408-7399933-6373134,90,10825,2918,1,5632,2,2,1,1174.0,INR,False,Easy Ship
171-0614215-2636351,90,855,2808,1,5632,2,2,1,735.0,INR,False,Easy Ship
404-6794378-7397939,90,2017,147,1,5633,2,2,1,735.0,INR,False,Easy Ship
408-8903925-6335537,90,5870,1570,1,5608,2,2,1,735.0,INR,False,Easy Ship
406-0308749-3161104,90,1988,2251,1,5634,2,2,1,1199.0,INR,False,Easy Ship
403-8060065-5463563,90,1,2923,1,5619,2,2,1,346.0,INR,False,Easy Ship
403-7436196-3747563,90,174,7136,1,5632,2,2,1,301.0,INR,False,Easy Ship
171-1161386-1400304,90,1437,2801,1,5629,2,2,1,633.0,INR,False,Easy Ship
402-3801866-8488303,90,2958,223,1,5595,2,2,1,735.0,INR,False,Easy Ship
408-5817017-4833136,90,59,4684,1,5607,2,2,1,475.0,INR,False,Easy Ship
405-1458802-8783504,90,5102,3526,1,5629,2,2,1,318.0,INR,False,Easy Ship
406-0109496-6790733,90,18076,223,1,5609,2,2,1,735.0,INR,False,Easy Ship
403-2698828-1085122,90,1200,3155,1,5619,4,2,1,1125.0,INR,False,Easy Ship
406-2888984-2257110,90,4946,223,1,5635,2,2,1,735.0,INR,False,Easy Ship
402-8211063-3464342,90,10994,223,1,5630,2,2,1,735.0,INR,False,Easy Ship
405-9171186-4945964,90,3314,4962,1,5595,2,2,1,725.0,INR,False,Easy Ship
407-0198140-3621163,90,11514,971,1,1,1,1,0,523.81,INR,False,Easy Ship
408-3414758-9952324,90,1053,292,1,5612,2,2,1,1399.0,INR,False,Easy Ship
408-5394488-7002742,90,3496,2808,1,5608,2,2,1,735.0,INR,False,Easy Ship
403-4623233-3570713,90,1082,4457,1,5611,2,2,1,450.0,INR,False,Easy Ship
404-8491529-0563517,90,10809,223,1,5609,2,2,1,735.0,INR,False,Easy Ship
408-6929222-7082760,90,18078,2373,1,5611,2,2,1,345.0,INR,False,Easy Ship
404-3855411-6168332,90,9663,223,1,5595,2,2,1,735.0,INR,False,Easy Ship
407-3519041-1357167,90,12213,4694,1,5611,2,2,1,513.0,INR,False,Easy Ship
404-4014574-6511501,90,1961,3595,1,1,1,1,0,410.48,INR,False,Easy Ship
171-4952259-4370736,90,1365,2216,1,1,1,1,0,738.1,INR,False,Easy Ship
406-7658363-7667560,90,938,955,1,5636,2,2,1,735.0,INR,False,Easy Ship
405-5188439-4944303,90,85,2054,1,5631,2,2,1,999.0,INR,False,Easy Ship
403-3450247-1341164,90,851,2760,1,5595,2,2,1,379.0,INR,False,Easy Ship
403-3450247-1341164,90,851,7111,1,5595,2,2,1,356.0,INR,False,Easy Ship
403-4830389-1123505,90,3661,2707,1,5600,2,2,1,885.0,INR,False,Easy Ship
403-5491932-5917947,90,325,1404,1,5601,2,2,1,397.0,INR,False,Easy Ship
403-1474437-1596369,90,1152,6976,1,1,1,1,0,492.38,INR,False,Easy Ship
407-0962583-9321149,90,4720,3177,1,5633,2,2,1,1008.0,INR,False,Easy Ship
405-4915253-1559528,90,1317,42,1,5629,2,2,1,832.0,INR,False,Easy Ship
405-7255929-6845163,90,1317,4750,1,5629,2,2,1,859.0,INR,False,Easy Ship
405-7770995-3574723,90,1317,42,1,5629,2,2,1,832.0,INR,False,Easy Ship
171-3274354-7823507,90,5961,223,1,5637,2,2,1,735.0,INR,False,Easy Ship
171-9839810-2325938,90,179,866,1,5599,2,2,1,850.0,INR,False,Easy Ship
404-1059057-8620303,90,6395,1262,1,1,1,1,0,592.38,INR,False,Easy Ship
407-0147407-1741122,90,1170,2808,1,5608,4,2,1,735.0,INR,False,Easy Ship
407-7181181-4735539,90,1005,3834,1,5602,2,2,1,675.0,INR,False,Easy Ship
408-5745244-7593149,90,7988,1570,1,5629,4,2,1,735.0,INR,False,Easy Ship
406-7807711-3827533,90,6078,3479,1,5601,2,2,1,441.0,INR,False,Easy Ship
403-8810024-4133102,90,1645,2173,1,5638,2,2,1,744.0,INR,False,Easy Ship
403-3798347-3081937,90,1952,5807,1,1,1,1,0,570.48,INR,False,Easy Ship
408-8822433-6896336,90,5087,3866,1,5629,2,2,1,526.0,INR,False,Easy Ship
171-8360296-8153910,90,27,2231,1,5639,2,2,1,967.0,INR,False,Easy Ship
405-4748264-3394700,90,8395,1337,1,5640,2,2,1,704.0,INR,False,Easy Ship
405-5664676-9721920,90,1809,147,1,5608,2,2,1,735.0,INR,False,Easy Ship
407-7274127-6193961,90,276,890,1,5641,2,2,1,852.0,INR,False,Easy Ship
403-2241816-5461918,90,238,2808,1,5613,2,2,1,735.0,INR,False,Easy Ship
407-4965973-6698749,90,4,147,1,5642,2,2,1,735.0,INR,False,Easy Ship
404-7556628-1401937,90,355,772,1,1,1,1,0,634.29,INR,False,Easy Ship
406-9975124-7121968,90,1662,205,1,5609,2,2,1,735.0,INR,False,Easy Ship
404-9402163-0305905,90,355,772,1,1,1,1,0,634.29,INR,False,Easy Ship
405-5273772-2011545,90,1707,223,1,1,1,1,0,700.0,INR,False,Easy Ship
171-5481985-2838767,90,10738,147,1,5643,4,2,1,735.0,INR,False,Easy Ship
406-0047872-2810744,90,737,234,1,5644,2,2,1,502.0,INR,False,Easy Ship
403-4835600-8087504,90,1204,917,1,5645,4,2,1,435.0,INR,False,Easy Ship
404-0468029-3398751,90,3622,5731,1,5610,2,2,1,301.0,INR,False,Easy Ship
408-3098059-2271557,90,8710,805,1,5646,2,2,1,1115.0,INR,False,Easy Ship
171-8258597-3697106,90,245,5507,1,5608,2,2,1,1099.0,INR,False,Easy Ship
171-7927632-1349948,90,18086,5107,1,5647,2,2,1,648.0,INR,False,Easy Ship
402-0635445-8361167,90,646,475,1,5608,4,2,1,852.0,INR,False,Easy Ship
408-8875674-4874769,90,16776,147,1,1,1,1,0,700.0,INR,False,Easy Ship
171-5312844-5639526,90,1778,1735,1,5601,2,2,1,432.0,INR,False,Easy Ship
405-2468781-2349127,90,1420,223,1,5648,2,2,1,735.0,INR,False,Easy Ship
171-9162558-1516313,90,3449,2679,1,5608,2,2,1,799.0,INR,False,Easy Ship
404-1221967-8122717,90,1398,2822,1,5649,2,2,1,792.0,INR,False,Easy Ship
408-8378267-5152348,90,365,4724,1,5617,2,2,1,0.0,INR,False,Easy Ship
404-3432372-7125921,90,1136,2808,1,5595,2,2,1,735.0,INR,False,Easy Ship
408-2059407-6556309,90,1245,2205,1,5650,2,2,1,735.0,INR,False,Easy Ship
405-4859663-9876343,90,1191,2827,1,5628,2,2,1,832.0,INR,False,Easy Ship
406-5266905-9089909,90,2467,542,1,5651,2,2,1,397.0,INR,False,Easy Ship
404-0294726-9568350,90,9223,4396,1,1,1,1,0,760.95,INR,False,Easy Ship
404-8207267-0124363,90,1187,3211,1,5614,2,2,1,1199.0,INR,False,Easy Ship
405-5091454-2947514,90,1562,2246,1,5652,2,2,1,1473.0,INR,False,Easy Ship
406-6860521-0325949,90,18088,2662,1,5611,2,2,1,301.0,INR,False,Easy Ship
406-0672703-4250700,90,10690,1930,1,5619,2,2,1,764.0,INR,False,Easy Ship
404-8214602-6297928,90,9223,1710,1,5608,2,2,1,1008.0,INR,False,Easy Ship
402-4407885-2930724,90,871,2808,1,5630,2,2,1,735.0,INR,False,Easy Ship
408-2561532-7049164,90,5969,3617,1,5632,2,2,1,612.0,INR,False,Easy Ship
408-6426972-3966752,90,2052,440,1,5611,2,2,1,999.0,INR,False,Easy Ship
406-0910383-0461105,90,1879,3114,1,5653,4,2,1,725.0,INR,False,Easy Ship
406-0910383-0461105,90,1879,5765,1,5653,4,2,1,749.0,INR,False,Easy Ship
406-4791058-7379514,90,631,1971,1,5608,2,2,1,786.0,INR,False,Easy Ship
407-3581702-6269120,90,3447,5810,1,5654,2,2,1,741.0,INR,False,Easy Ship
406-9761513-3861119,90,4397,223,1,5602,2,2,1,735.0,INR,False,Easy Ship
402-0162809-6821970,90,1244,223,1,5595,2,2,1,735.0,INR,False,Easy Ship
408-5833311-0811511,90,3597,3093,1,5655,2,2,1,735.0,INR,False,Easy Ship
404-5482621-4173959,90,1807,2205,1,5608,2,2,1,735.0,INR,False,Easy Ship
407-3649824-0473903,90,12474,1402,1,1,1,1,0,722.86,INR,False,Easy Ship
402-3166551-9940316,90,1640,3893,1,5647,2,2,1,735.0,INR,False,Easy Ship
402-4043982-1482743,90,1399,5892,1,5632,2,2,1,487.0,INR,False,Easy Ship
405-2554794-8627539,90,4082,201,1,5656,2,2,1,497.0,INR,False,Easy Ship
407-3810696-9170738,90,18092,4554,1,5649,2,2,1,976.0,INR,False,Easy Ship
404-9401390-7005154,90,189,796,1,5633,2,2,1,797.0,INR,False,Easy Ship
404-9401390-7005154,90,189,3477,1,5633,2,2,1,540.0,INR,False,Easy Ship
404-5377234-5129943,90,998,727,1,5610,2,2,1,467.0,INR,False,Easy Ship
408-5564698-9069122,90,173,3491,1,5654,2,2,1,666.0,INR,False,Easy Ship
403-0398161-7340302,90,507,1079,1,5603,2,2,1,771.0,INR,False,Easy Ship
408-3096798-1437950,90,3766,5859,1,1,2,2,1,0.0,INR,False,Easy Ship
404-1421047-1899530,90,1633,2205,1,5596,2,2,1,735.0,INR,False,Easy Ship
403-5307334-8069107,90,240,5136,1,5610,2,2,1,399.0,INR,False,Easy Ship
406-4513844-4131510,90,2470,1291,1,5598,2,2,1,850.0,INR,False,Easy Ship
403-2003390-3218743,90,17692,2493,1,5620,2,2,1,659.0,INR,False,Easy Ship
404-0056620-2235547,90,501,440,1,5608,2,2,1,999.0,INR,False,Easy Ship
404-1621163-7533912,90,18085,5374,1,1,1,1,0,796.2,INR,False,Easy Ship
406-0090208-2690726,90,144,5355,1,5619,2,2,1,301.0,INR,False,Easy Ship
171-5816465-0318703,90,1512,453,1,5610,2,2,1,643.0,INR,False,Easy Ship
404-7869342-5862704,90,145,955,1,1,1,1,0,700.0,INR,False,Easy Ship
408-7790318-0169922,90,7938,1021,1,1,1,1,0,278.1,INR,False,Easy Ship
402-8724004-7152368,90,313,2159,1,5657,2,2,1,399.0,INR,False,Easy Ship
405-6874666-4188318,90,1956,1057,1,5605,2,2,1,845.0,INR,False,Easy Ship
408-5352926-8225956,90,189,2635,1,5658,2,2,1,443.0,INR,False,Easy Ship
402-3857589-1788351,90,30,572,1,5632,2,2,1,643.0,INR,False,Easy Ship
405-9322906-3190751,90,1068,1319,1,5628,2,2,1,1186.0,INR,False,Easy Ship
171-3507679-1428317,90,10649,4109,1,5644,2,2,1,725.0,INR,False,Easy Ship
406-9900096-2362750,90,1383,2821,1,5659,2,2,1,791.0,INR,False,Easy Ship
407-8874540-0668305,90,36,3595,1,1,1,1,0,410.48,INR,False,Easy Ship
171-3551242-5117149,90,1367,492,1,5605,2,2,1,397.0,INR,False,Easy Ship
406-8813076-1197114,90,3690,581,1,1,1,1,0,472.38,INR,False,Easy Ship
403-2726196-9752350,90,1163,7123,1,5660,2,2,1,2598.0,INR,False,Easy Ship
406-9305557-7169163,90,1485,3101,1,5622,2,2,1,1199.0,INR,False,Easy Ship
405-8685215-5792364,90,3,4578,1,1,1,1,0,502.86,INR,False,Easy Ship
405-8685215-5792364,90,3,5619,1,1,1,1,0,500.95,INR,False,Easy Ship
171-5429018-2472344,90,14007,5766,1,5635,2,2,1,725.0,INR,False,Easy Ship
403-3353311-1612326,90,1171,1570,1,5601,2,2,1,735.0,INR,False,Easy Ship
407-9117038-6063522,90,12474,1402,1,1,1,1,0,722.86,INR,False,Easy Ship
403-9568843-3653132,90,560,2158,1,5609,2,2,1,735.0,INR,False,Easy Ship
403-4179270-1246753,90,18099,2165,1,5613,2,2,1,599.0,INR,False,Easy Ship
171-4667874-8864362,90,16480,637,1,5608,2,2,1,845.0,INR,False,Easy Ship
171-9087371-6521164,90,6175,4925,1,5612,2,2,1,487.0,INR,False,Easy Ship
405-6654648-4003562,90,2973,1404,1,5635,4,2,1,397.0,INR,False,Easy Ship
404-9437470-5544307,90,17244,103,1,5605,2,2,1,579.0,INR,False,Easy Ship
403-1019389-1729934,90,908,2582,1,5621,2,2,1,775.0,INR,False,Easy Ship
407-2096357-2817909,90,13370,651,1,5596,2,2,1,497.0,INR,False,Easy Ship
407-6946240-2550703,90,1079,2261,1,1,1,1,0,353.33,INR,False,Easy Ship
407-9126116-5825919,90,548,2505,1,5632,2,2,1,799.0,INR,False,Easy Ship
171-9647393-6489967,90,454,4291,1,5608,2,2,1,799.0,INR,False,Easy Ship
171-4513550-1427545,90,183,6017,1,5605,2,2,1,1399.0,INR,False,Easy Ship
402-0977325-3504341,90,507,4,1,5637,2,2,1,842.0,INR,False,Easy Ship
406-4041999-5092340,90,1013,5321,1,5631,2,2,1,574.0,INR,False,Easy Ship
171-3549831-7433120,90,2666,92,1,5623,2,2,1,735.0,INR,False,Easy Ship
405-9600839-5477934,90,8427,5717,1,5608,2,2,1,771.0,INR,False,Easy Ship
408-9882402-1805105,90,34,440,1,1,2,2,1,0.0,INR,False,Easy Ship
403-0668925-5936303,90,1541,4628,1,5654,2,2,1,725.0,INR,False,Easy Ship
404-2768231-1849945,90,2588,3995,1,1,1,1,0,734.29,INR,False,Easy Ship
402-9718658-0383531,90,1200,2209,1,5607,2,2,1,614.0,INR,False,Easy Ship
171-7565408-8870742,90,8644,5916,1,5608,2,2,1,487.0,INR,False,Easy Ship
405-4589935-3865908,90,27,5045,1,5598,2,2,1,899.0,INR,False,Easy Ship
406-1086848-2897932,90,1547,5855,1,5619,2,2,1,771.0,INR,False,Easy Ship
403-1713927-2613107,90,174,4744,1,5622,4,2,1,614.0,INR,False,Easy Ship
403-1202473-0755534,90,1104,1881,1,5610,2,2,1,774.0,INR,False,Easy Ship
408-2346943-4640319,90,551,4758,1,5632,2,2,1,771.0,INR,False,Easy Ship
404-2013226-8810704,90,437,5766,1,1,1,1,0,690.48,INR,False,Easy Ship
402-3387748-4380334,90,8264,6167,1,5661,2,2,1,1369.0,INR,False,Easy Ship
402-3387748-4380334,90,8264,951,1,5661,2,2,1,1186.0,INR,False,Easy Ship
405-3778353-3434721,90,18107,2913,1,5647,2,2,1,499.0,INR,False,Easy Ship
