product_id,SKU,Category,Style,Size
5586,SET055-KR-NP-S,Set,SET055,S
5587,JNE3323-KR-XS,kurta,JNE3323,XS
5588,JNE3570-KR-XS,kurta,JNE3570,XS
5589,SET321-KR-DPT-XXL,Set,SET321,XXL
5590,SAR049,Saree,SAR049,Free
5591,J0179-KR-XXXL,kurta,J0179,3XL
5592,SET300-KR-NP-XS,Set,SET300,XS
5593,SET326-KR-PP-XL,Set,SET326,XL
5594,JNE3684-TU-XL,Top,JNE3684,XL
5595,PJNE3404-KR-N-5XL,kurta,PJNE3404,5XL
5596,SET100-KR-PP-M,Set,SET100,M
5597,SET336-KR-NP-S,Set,SET336,S
5598,J0142-KR-L,kurta,J0142,L
5599,J0160-TP-L,Top,J0160,L
5600,PJNE3291-KR-5XL,kurta,PJNE3291,5XL
5601,SET236-KR-PP-XXL,Set,SET236,XXL
5602,J0143-SET-A-L,Set,J0143,L
5603,J0091-TP-XXL,Top,J0091,XXL
5604,JNE3816-KR-XXXL,kurta,JNE3816,3XL
5605,SET327-KR-DPT-XL,Set,SET327,XL
5606,JNE3729-KR-XXL,kurta,JNE3729,XXL
5607,JNE3666-TP-M,Top,JNE3666,M
5608,NW023-ST-SR-XL,Set,NW023,XL
5609,JNE3728-KR-M,kurta,JNE3728,M
5610,SET037-KR-NP-M,Set,SET037,M
5611,J0347-SET-L,Set,J0347,L
5612,JNE3265-KR-M,kurta,JNE3265,M
5613,JNE2251-KR-537-C-L,kurta,JNE2251,L
5614,SET236-KR-PP-S,Set,SET236,S
5615,SET327-KR-DPT-S,Set,SET327,S
5616,MEN5018-KR-XXXL,kurta,MEN5018,3XL
5617,J0112-TP-S,Top,J0112,S
5618,SET132-KR-NP-L,Set,SET132,L
5619,JNE3887-KR-XS,kurta,JNE3887,XS
5620,SET179-KR-PP-XL,Set,SET179,XL
5621,PJNE3373-KR-N-4XL,kurta,PJNE3373,4XL
5622,J0183-TP-M,Top,J0183,M
5623,SET390-KR-NP-XXXL,Set,SET390,3XL
5624,J0154-DR-L,Western Dress,J0154,L
5625,JNE3577-KR-S,kurta,JNE3577,S
5626,PJNE3252-KR-N-4XL,kurta,PJNE3252,4XL
5627,JNE2086-KR-389-XXXL,kurta,JNE2086,3XL
5628,SET402-KR-NP-XXL,Set,SET402,XXL
5629,JNE3539-KR-S,kurta,JNE3539,S
5630,J0165-TP-S,Top,J0165,S
5631,J0151-KR-L,kurta,J0151,L
5632,JNE3738-KR-S,kurta,JNE3738,S
5633,JNE3438-KR-XS,kurta,JNE3438,XS
5634,JNE3429-KR-XS,kurta,JNE3429,XS
5635,J0192-TP-XXL,Top,J0192,XXL
5636,SET062-KR-SP-XS,Set,SET062,XS
5637,J0305-DR-L,Western Dress,J0305,L
5638,SET313-KR-NP-XXXL,Set,SET313,3XL
5639,JNE3644-TP-N-XS,Top,JNE3644,XS
5640,SAR029,Saree,SAR029,Free
5641,SET271-KR-NP-M,Set,SET271,M
5642,JNE3348-KR-XL,kurta,JNE3348,XL
5643,J0232-SKD-XXXL,Set,J0232,3XL
5644,JNE3524-KR-XXXL,kurta,JNE3524,3XL
5645,SET250-KR-SHA-XXXL,Set,SET250,3XL
5646,JNE3779-KR-S,kurta,JNE3779,S
5647,JNE3415-KR-M,kurta,JNE3415,M
5648,SET274-KR-PP-L,Set,SET274,L
5649,JNE3481-KR-XL,kurta,JNE3481,XL
5650,JNE3674-TU-XS,Top,JNE3674,XS
5651,J0155-KR-L,kurta,J0155,L
5652,JNE3813-KR-L,kurta,JNE3813,L
5653,J0023-TP-XS,Top,J0023,XS
5654,J0160-TP-S,Top,J0160,S
5655,JNE3684-TU-XXXL,Top,JNE3684,3XL
5656,J0120-TP-L,Top,J0120,L
5657,SET043-KR-NP-XXXL,Set,SET043,3XL
5658,PSET058-KR-NP-5XL,Set,PSET058,5XL
5659,J0354-KR-XL,kurta,J0354,XL
5660,JNE3879-DR-L,Western Dress,JNE3879,L
5661,SET376-KR-NP-S,Set,SET376,S
5662,JNE3729-KR-XS,kurta,JNE3729,XS
5663,NW022-TP-PJ-S,Set,NW022,S
5664,JNE3764-KR-XS,kurta,JNE3764,XS
5665,J0302-DR-XXXL,Western Dress,J0302,3XL
5666,J0299-KR-XXL,kurta,J0299,XXL
5667,SET336-KR-NP-M,Set,SET336,M
5668,BTM029-NP-L,Bottom,BTM029,L
5669,JNE3686-TU-XXXL,Top,JNE3686,3XL
5670,JNE3684-TU-M,Top,JNE3684,M
5671,JNE3532-KR-XXL,kurta,JNE3532,XXL
5672,J0155-KR-S,kurta,J0155,S
5673,JNE3647-TP-N-XXL,Top,JNE3647,XXL
5674,J0345-SET-M,Set,J0345,M
5675,BL023-74PINK-B,Blouse,BL023,Free
5676,JNE3564-KR-S,kurta,JNE3564,S
5677,SET364-KR-NP-XXXL,Set,SET364,3XL
5678,SET240-KR-PP-S,Set,SET240,S
5679,SET251-KR-PP-L,Set,SET251,L
5680,JNE1408-KR-UDF19-A-XL,kurta,JNE1408,XL
5681,SET321-KR-DPT-XS,Set,SET321,XS
5682,SET130-KR-NP-XS,Set,SET130,XS
5683,JNE3528-KR-XXL,kurta,JNE3528,XXL
5684,JNE3721-KR-XXXL,kurta,JNE3721,3XL
5685,SET271-KR-NP-XXXL,Set,SET271,3XL
5686,J0137-SET-XXL,Set,J0137,XXL
5687,J0328-KR-M,kurta,J0328,M
5688,JNE3447-KR-M,kurta,JNE3447,M
5689,BTM047-PP-L,Bottom,BTM047,L
5690,SET351-KR-NP-S,Set,SET351,S
5691,SET376-KR-NP-M,Set,SET376,M
5692,JNE3065-KR-L,kurta,JNE3065,L
5693,BL009-61BLACK,Blouse,BL009,Free
5694,SET245-KR-NP-L,Set,SET245,L
5695,SET182-KR-DH-K-M,Set,SET182,M
5696,JNE3472-KR-XXXL,kurta,JNE3472,3XL
5697,SET373-KR-PP-S,Set,SET373,S
5698,J0098-TP-L,Top,J0098,L
5699,SET317-KR-PP-XS,Set,SET317,XS
5700,BL111-M,Blouse,BL111,M
5701,JNE3457-KR-XXXL,kurta,JNE3457,3XL
5702,JNE3798-KR-A-XXL,Western Dress,JNE3798,XXL
5703,JNE3510-KR-XXXL,kurta,JNE3510,3XL
5704,SET182-KR-DH-XXL,Set,SET182,XXL
5705,JNE3878-KR-M,kurta,JNE3878,M
5706,JNE3904-DR-XXXL,Western Dress,JNE3904,3XL
5707,SET154-KR-NP-S,Set,SET154,S
5708,J0390-TP-XXXL,Top,J0390,3XL
5709,JNE3687-TU-XXXL,Top,JNE3687,3XL
5710,JNE3346-KR-XXL,kurta,JNE3346,XXL
5711,JNE3788-KR-XL,kurta,JNE3788,XL
5712,J0175-KR-S,kurta,J0175,S
5713,JNE3756-KR-XS,kurta,JNE3756,XS
5714,JNE3252-KR-XXL,kurta,JNE3252,XXL
5715,SET436-KR-NP-XS,Set,SET436,XS
5716,JNE3440-KR-XL,kurta,JNE3440,XL
5717,SET335-KR-NP-L,Set,SET335,L
5718,JNE3905-DR-XXXL,Western Dress,JNE3905,3XL
5719,JNE3753-KR-S,kurta,JNE3753,S
5720,SET341-KR-NP-M,Set,SET341,M
5721,SET415-KR-NP-XS,Set,SET415,XS
5722,JNE3456-KR-S,kurta,JNE3456,S
5723,JNE3265-KR-L,kurta,JNE3265,L
5724,J0398-DR-XS,Western Dress,J0398,XS
5725,JNE3862-TU-L,Top,JNE3862,L
5726,SET357-KR-NP-M,Set,SET357,M
5727,JNE3905-DR-S,Western Dress,JNE3905,S
5728,JNE3904-DR-L,Western Dress,JNE3904,L
5729,JNE3905-DR-M,Western Dress,JNE3905,M
5730,JNE3671-TU-XL,Top,JNE3671,XL
5731,JNE3601-KR-L,kurta,JNE3601,L
5732,JNE3535-KR-XL,kurta,JNE3535,XL
5733,SET318-KR-SHA-XXL,Set,SET318,XXL
5734,SET357-KR-NP-L,Set,SET357,L
5735,JNE3837-KR-XXXL,kurta,JNE3837,3XL
5736,JNE3791-DR-L,Ethnic Dress,JNE3791,L
5737,J0389-TP-XXL,Top,J0389,XXL
5738,JNE3905-DR-XXL,Western Dress,JNE3905,XXL
5739,J0413-DR-S,Western Dress,J0413,S
5740,JNE3875-KR-L,kurta,JNE3875,L
5741,SET152-KR-NP-S,Set,SET152,S
5742,SET139-KR-PP-XXXL,Set,SET139,3XL
5743,SET403-KR-NP-L,Set,SET403,L
5744,J0182-SET-S,Set,J0182,S
5745,JNE3928-KR-XS,kurta,JNE3928,XS
5746,JNE3395-KR-XXXL,kurta,JNE3395,3XL
5747,SET404-KR-NP-XL,Set,SET404,XL
5748,SET435-KR-NP-XS,Set,SET435,XS
5749,J0225-SKD-XL,Set,J0225,XL
5750,JNE3885-KR-XS,kurta,JNE3885,XS
5751,JNE3739-KR-S,kurta,JNE3739,S
5752,SET414-KR-NP-XL,Set,SET414,XL
5753,JNE3753-KR-XS,kurta,JNE3753,XS
5754,JNE3860-DR-XL,Western Dress,JNE3860,XL
5755,NW036-ST-SR-S,Set,NW036,S
5756,J0177-KR-S,kurta,J0177,S
5757,JNE3485-KR-XS,kurta,JNE3485,XS
5758,J0390-TP-XS,Top,J0390,XS
5759,JNE3665-TP-M,Top,JNE3665,M
5760,SET436-KR-NP-L,Set,SET436,L
5761,JNE3674-TU-S,Top,JNE3674,S
5762,SET433-KR-NP-M,Set,SET433,M
5763,JNE3871-KR-S,kurta,JNE3871,S
5764,PJNE3291-KR-4XL,kurta,PJNE3291,4XL
5765,J0418-TP-XS,Top,J0418,XS
5766,JNE3800-KR-A-XL,Western Dress,JNE3800,XL
5767,JNE3904-DR-M,Western Dress,JNE3904,M
5768,SET299-KR-PP-S,Set,SET299,S
5769,J0386-KR-XL,kurta,J0386,XL
5770,JNE3928-KR-L,kurta,JNE3928,L
5771,SET218-KR-NP-L,Set,SET218,L
5772,J0314-KR-S,kurta,J0314,S
5773,JNE3928-KR-XL,kurta,JNE3928,XL
5774,J0385-KR-S,kurta,J0385,S
5775,PJNE2270-KR-N-6XL,kurta,PJNE2270,6XL
5776,J0126-SKD-XL,Set,J0126,XL
5777,J0402-DR-S,Western Dress,J0402,S
5778,J0106-KR-XS,Western Dress,J0106,XS
5779,J0127-SKD-XL,Set,J0127,XL
5780,J0226-SKD-XXL,Set,J0226,XXL
5781,PJNE3421-KR-N-5XL,kurta,PJNE3421,5XL
5782,PJNE3421-KR-N-4XL,kurta,PJNE3421,4XL
5783,JNE3445-KR-XXXL,kurta,JNE3445,3XL
5784,SET198-KR-NP-A-S,Set,SET198,S
5785,JNE3389-KR-XL,kurta,JNE3389,XL
5786,SET327-KR-DPT-XXXL,Set,SET327,3XL
5787,SET254-KR-NP-L,Set,SET254,L
5788,J0164-DR-XS,Ethnic Dress,J0164,XS
5789,SET274-KR-PP-XS,Set,SET274,XS
5790,JNE3821-KR-XS,kurta,JNE3821,XS
5791,J0416-DR-XS,Western Dress,J0416,XS
5792,JNE3779-KR-XXXL,kurta,JNE3779,3XL
5793,BTM008-B-L,Bottom,BTM008,L
5794,J0397-DR-S,Western Dress,J0397,S
5795,J0415-DR-XL,Western Dress,J0415,XL
5796,J0207-DR-L,Western Dress,J0207,L
5797,JNE3905-DR-XS,Western Dress,JNE3905,XS
5798,JNE3792-KR-XL,kurta,JNE3792,XL
5799,SET053-KR-NP-XS,Set,SET053,XS
5800,J0413-DR-XL,Western Dress,J0413,XL
5801,PJNE3421-KR-N-6XL,kurta,PJNE3421,6XL
5802,SET404-KR-NP-L,Set,SET404,L
5803,JNE3363-KR-1032-L,kurta,JNE3363,L
5804,J0021-TP-XXL,Top,J0021,XXL
5805,J0307-TP-L,Top,J0307,L
5806,JNE3892-TP-L,Top,JNE3892,L
5807,JNE3904-DR-XL,Western Dress,JNE3904,XL
5808,SET340-KR-NP-S,Set,SET340,S
5809,JNE3887-KR-S,kurta,JNE3887,S
5810,J0413-DR-XS,Western Dress,J0413,XS
5811,JNE3780-KR-XL,kurta,JNE3780,XL
5812,J0400-DR-XL,Western Dress,J0400,XL
5813,J0229-SKD-XL,Set,J0229,XL
5814,J0196-TP-S,Top,J0196,S
5815,JNE3261-KR-XL,kurta,JNE3261,XL
5816,JNE3553-KR-XXL,kurta,JNE3553,XXL
5817,SET130-KR-NP-M,Set,SET130,M
5818,SET272-KR-PP-L,Set,SET272,L
5819,J0072-KR-S,kurta,J0072,S
5820,AN213-BROWN-L,Bottom,AN213,L
5821,JNE2300-KR-594-A-S,kurta,JNE2300,S
5822,SET285-KR-SHA-XXXL,Set,SET285,3XL
5823,JNE3701-KR-S,kurta,JNE3701,S
5824,JNE3739-KR-M,kurta,JNE3739,M
5825,JNE2131-KR-A-S,kurta,JNE2131,S
5826,J0082-TP-XS,Top,J0082,XS
5827,NW031-TP-PJ-XS,Set,NW031,XS
5828,JNE3548-KR-XS,kurta,JNE3548,XS
5829,JNE3630-KR-XS,kurta,JNE3630,XS
5830,JNE3628-KR-XS,kurta,JNE3628,XS
5831,JNE3928-KR-S,kurta,JNE3928,S
5832,JNE3771-KR-L,kurta,JNE3771,L
5833,JNE3891-TP-XXXL,Top,JNE3891,3XL
5834,J0103-SKD-A-M,Set,J0103,M
5835,J0252-SKD-XXL,Set,J0252,XXL
5836,NW036-ST-SR-XS,Set,NW036,XS
5837,AN210-NAVY-M,Bottom,AN210,M
5838,SET415-KR-NP-XXXL,Set,SET415,3XL
5839,JNE3888-KR-XXXL,kurta,JNE3888,3XL
5840,AN213-BROWN-M,Bottom,AN213,M
5841,JNE3885-KR-XL,kurta,JNE3885,XL
5842,JNE3767-KR-XXXL,kurta,JNE3767,3XL
5843,JNE3255-KR-XXXL,kurta,JNE3255,3XL
5844,SET335-KR-NP-XXXL,Set,SET335,3XL
5845,JNE3451-KR-XS,kurta,JNE3451,XS
5846,J0415-DR-XS,Western Dress,J0415,XS
5847,J0375-SKD-XS,Set,J0375,XS
5848,JNE3865-TP-XS,Top,JNE3865,XS
5849,JNE3771-KR-S,kurta,JNE3771,S
5850,SET403-KR-NP-XXXL,Set,SET403,3XL
5851,J0233-SKD-XL,Set,J0233,XL
5852,SET373-KR-PP-XL,Set,SET373,XL
5853,JNE3888-KR-S,kurta,JNE3888,S
5854,SET433-KR-NP-XXL,Set,SET433,XXL
5855,SET357-KR-NP-XXL,Set,SET357,XXL
5856,SET129-KR-NP-XL,Set,SET129,XL
5857,JNE3928-KR-M,kurta,JNE3928,M
5858,JNE3734-KR-XL,kurta,JNE3734,XL
5859,J0391-TP-L,Top,J0391,L
5860,J0390-TP-L,Top,J0390,L
5861,SET376-KR-NP-XL,Set,SET376,XL
5862,J0106-KR-XXL,Western Dress,J0106,XXL
5863,SET410-KR-NP-XS,Set,SET410,XS
5864,PJNE3252-KR-N-5XL,kurta,PJNE3252,5XL
5865,SET409-KR-NP-S,Set,SET409,S
5866,J0391-TP-XL,Top,J0391,XL
5867,J0388-TP-M,Top,J0388,M
5868,SET373-KR-PP-XXL,Set,SET373,XXL
5869,SAR061,Saree,SAR061,Free
5870,JNE3394-KR-A-S,kurta,JNE3394,S
5871,JNE3601-KR-XS,kurta,JNE3601,XS
5872,JNE3745-KR-XS,kurta,JNE3745,XS
5873,J0073-KR-L,kurta,J0073,L
5874,J0385-KR-XS,kurta,J0385,XS
5875,J0385-KR-XL,kurta,J0385,XL
5876,SET403-KR-NP-M,Set,SET403,M
5877,J0145-SET-M,Set,J0145,M
5878,SET346-KR-PP-M,Set,SET346,M
5879,AN204-PURPLE-L,Bottom,AN204,L
5880,JNE3767-KR-XL,kurta,JNE3767,XL
5881,JNE3866-KR-XXXL,kurta,JNE3866,3XL
5882,JNE3279-KR-A-XXXL,kurta,JNE3279,3XL
5883,JNE2294-KR-A-XL,kurta,JNE2294,XL
5884,SET310-KR-NP-XXXL,Set,SET310,3XL
5885,JNE3893-TP-L,Top,JNE3893,L
5886,J0163-SKD-XL,Set,J0163,XL
5887,SET218-KR-NP-XS,Set,SET218,XS
5888,J0123-TP-XXXL,Top,J0123,3XL
5889,BL098-XL,Blouse,BL098,XL
5890,JNE3898-KR-XXXL,kurta,JNE3898,3XL
5891,JNE3888-KR-XXL,kurta,JNE3888,XXL
5892,JNE3576-KR-XXXL,kurta,JNE3576,3XL
5893,J0372-SKD-XS,Set,J0372,XS
5894,PJNE3291-KR-6XL,kurta,PJNE3291,6XL
5895,JNE3734-KR-XXXL,kurta,JNE3734,3XL
5896,SET154-KR-NP-L,Set,SET154,L
5897,SET357-KR-NP-XXXL,Set,SET357,3XL
5898,JNE3403-KR-S,kurta,JNE3403,S
5899,SET373-KR-PP-XXXL,Set,SET373,3XL
5900,SET404-KR-NP-S,Set,SET404,S
5901,SET338-KR-NP-XL,Set,SET338,XL
5902,JNE3768-KR-XXXL,kurta,JNE3768,3XL
5903,SET338-KR-NP-S,Set,SET338,S
5904,JNE3369-KR-XXXL,kurta,JNE3369,3XL
5905,J0014-LCD-XXL,Set,J0014,XXL
5906,SET202-KR-NP-M,Set,SET202,M
5907,SET414-KR-NP-XXL,Set,SET414,XXL
5908,JNE3878-KR-S,kurta,JNE3878,S
5909,JNE3573-KR-XXXL,kurta,JNE3573,3XL
5910,JNE3720-KR-S,kurta,JNE3720,S
5911,J0193-SET-XXXL,Set,J0193,3XL
5912,PJNE3445-KR-N-6XL,kurta,PJNE3445,6XL
5913,BTM041-PP-L,Bottom,BTM041,L
5914,J0241-SKD-XS,Set,J0241,XS
5915,BTM021-B-XXXL,Bottom,BTM021,3XL
5916,JNE3571-KR-L,kurta,JNE3571,L
5917,JNE3467-KR-XXL,kurta,JNE3467,XXL
5918,JNE3791-DR-S,Ethnic Dress,JNE3791,S
5919,JNE3898-KR-M,kurta,JNE3898,M
5920,JNE3788-KR-XXL,kurta,JNE3788,XXL
5921,JNE3700-KR-M,kurta,JNE3700,M
5922,JNE3415-KR-S,kurta,JNE3415,S
5923,JNE3416-KR-M,kurta,JNE3416,M
5924,SET435-KR-NP-XL,Set,SET435,XL
5925,JNE3875-KR-M,kurta,JNE3875,M
5926,SET200-KR-NP-A-L,Set,SET200,L
5927,JNE3893-TP-XXL,Top,JNE3893,XXL
5928,JNE3739-KR-XS,kurta,JNE3739,XS
5929,SET025-KR-SP-A-XS,Set,SET025,XS
5930,JNE2086-KR-389-M,kurta,JNE2086,M
5931,SET058-KR-NP-XS,Set,SET058,XS
5932,J0330-KR-XXXL,kurta,J0330,3XL
5933,JNE3296-KR-XXL,kurta,JNE3296,XXL
5934,JNE3811-KR-L,kurta,JNE3811,L
5935,J0381-SKD-XXL,Set,J0381,XXL
5936,J0391-TP-XXXL,Top,J0391,3XL
5937,JNE3905-DR-XL,Western Dress,JNE3905,XL
5938,J0389-TP-S,Top,J0389,S
5939,J0112-TP-XXL,Top,J0112,XXL
5940,JNE3346-KR-M,kurta,JNE3346,M
5941,JNE3765-KR-L,kurta,JNE3765,L
5942,J0413-DR-L,Western Dress,J0413,L
5943,J0116-TP-XXL,Top,J0116,XXL
5944,JNE3701-KR-M,kurta,JNE3701,M
5945,J0290-CD-XL,Top,J0290,XL
5946,JNE3727-KR-S,kurta,JNE3727,S
5947,J0162-SKD-M,Set,J0162,M
5948,SET251-KR-PP-XXXL,Set,SET251,3XL
5949,JNE3475-KR-K-XXL,kurta,JNE3475,XXL
5950,JNE3803-KR-XXXL,kurta,JNE3803,3XL
5951,JNE3296-KR-S,kurta,JNE3296,S
5952,SET352-KR-NP-S,Set,SET352,S
5953,J0282-SET-M,Set,J0282,M
5954,BTM043-PP-XXXL,Bottom,BTM043,3XL
5955,J0228-SKD-M,Set,J0228,M
5956,SET147-KR-NP-XS,Set,SET147,XS
5957,JNE3875-KR-XL,kurta,JNE3875,XL
5958,JNE3500-KR-XL,kurta,JNE3500,XL
5959,JNE3577-KR-XXXL,kurta,JNE3577,3XL
5960,JNE3485-KR-L,kurta,JNE3485,L
5961,JNE3733-KR-S,kurta,JNE3733,S
5962,JNE3727-KR-XS,kurta,JNE3727,XS
5963,NW015-TP-PJ-XL,Set,NW015,XL
5964,SET121-KR-NP-L,Set,SET121,L
5965,JNE3485-KR-XL,kurta,JNE3485,XL
5966,J0145-SET-L,Set,J0145,L
5967,SET078-KR-NP-S,Set,SET078,S
5968,JNE3928-KR-XXL,kurta,JNE3928,XXL
5969,JNE3537-KR-S,kurta,JNE3537,S
5970,JNE3394-KR-M,kurta,JNE3394,M
5971,JNE3453-KR-M,kurta,JNE3453,M
5972,JNE3313-KR-XXXL,kurta,JNE3313,3XL
5973,JNE3485-KR-XXXL,kurta,JNE3485,3XL
5974,SET262-KR-NP-M,Set,SET262,M
5975,JNE3887-KR-M,kurta,JNE3887,M
5976,J0414-DR-XS,Western Dress,J0414,XS
5977,JNE3885-KR-XXXL,kurta,JNE3885,3XL
5978,JNE3899-KR-S,kurta,JNE3899,S
5979,J0165-TP-XS,Top,J0165,XS
5980,J0398-DR-L,Western Dress,J0398,L
5981,JNE3526-KR-XS,kurta,JNE3526,XS
5982,MEN5016-KR-XXL,kurta,MEN5016,XXL
5983,SET204-KR-DPT-M,Set,SET204,M
5984,JNE3601-KR-M,kurta,JNE3601,M
5985,SET436-KR-NP-XL,Set,SET436,XL
5986,SET352-KR-NP-M,Set,SET352,M
5987,JNE3389-KR-A-XS,kurta,JNE3389,XS
5988,SET307-KR-DPT-XXL,Set,SET307,XXL
5989,NW001-TP-PJ-XS,Set,NW001,XS
5990,BTM041-PP-XL,Bottom,BTM041,XL
5991,JNE3748-KR-L,kurta,JNE3748,L
5992,SET352-KR-NP-XXXL,Set,SET352,3XL
5993,JNE3904-DR-XS,Western Dress,JNE3904,XS
5994,JNE3475-KR-K-XL,kurta,JNE3475,XL
5995,SAR154,Saree,SAR154,Free
5996,JNE3651-TP-N-S,Top,JNE3651,S
5997,JNE3637-KR-XXXL,kurta,JNE3637,3XL
5998,AN211-BLACK-L,Bottom,AN211,L
5999,J0142-KR-XS,kurta,J0142,XS
6000,J0419-TP-M,Top,J0419,M
6001,J0278-SET-S,Set,J0278,S
6002,J0388-TP-XS,Top,J0388,XS
6003,J0166-DR-S,Western Dress,J0166,S
6004,SET301-KR-PP-M,Set,SET301,M
6005,NW034-TP-PJ-S,Set,NW034,S
6006,J0390-TP-M,Top,J0390,M
6007,J0048-TP-XS,Top,J0048,XS
6008,JNE3279-KR-A-XS,kurta,JNE3279,XS
6009,J0390-TP-S,Top,J0390,S
6010,SET232-KR-PP-XXL,Set,SET232,XXL
6011,J0319-KR-XXL,kurta,J0319,XXL
6012,SET034-KR-NP-S,Set,SET034,S
6013,JNE3642-TP-L,Top,JNE3642,L
6014,JNE3674-TU-XXXL,Top,JNE3674,3XL
6015,J0103-SKD-L,Set,J0103,L
6016,JNE3371-KR-XXL,kurta,JNE3371,XXL
6017,SET435-KR-NP-L,Set,SET435,L
6018,JNE3894-TP-L,Top,JNE3894,L
6019,JNE3880-DR-XXL,Western Dress,JNE3880,XXL
6020,JNE3637-KR-XS,kurta,JNE3637,XS
6021,J0136-KR-XXXL,kurta,J0136,3XL
6022,J0152-DR-XL,Western Dress,J0152,XL
6023,BTM008-L,Bottom,BTM008,L
6024,NW016-ST-SR-XS,Set,NW016,XS
6025,SET302-KR-PP-XL,Set,SET302,XL
6026,SET221-KR-NP-XL,Set,SET221,XL
6027,J0385-KR-XXL,kurta,J0385,XXL
6028,JNE3475-KR-K-M,kurta,JNE3475,M
6029,J0323-CD-XXL,Top,J0323,XXL
6030,SET158-KR-PP-XL,Set,SET158,XL
6031,BTM029-NP-XS,Bottom,BTM029,XS
6032,J0105-KR-S,Western Dress,J0105,S
6033,J0102-SKD-XS,Set,J0102,XS
6034,JNE3255-KR-XXL,kurta,JNE3255,XXL
6035,SET335-KR-NP-S,Set,SET335,S
6036,BL109-XL,Blouse,BL109,XL
6037,BTM035-NP-XXXL,Bottom,BTM035,3XL
6038,SET152-KR-NP-XS,Set,SET152,XS
6039,JNE3565-KR-XL,kurta,JNE3565,XL
6040,SET436-KR-NP-M,Set,SET436,M
6041,JNE3872-KR-XL,kurta,JNE3872,XL
6042,AN213-BROWN-XL,Bottom,AN213,XL
6043,J0386-KR-M,kurta,J0386,M
6044,JNE3892-TP-M,Top,JNE3892,M
6045,BTM046-PP-M,Bottom,BTM046,M
6046,JNE3453-KR-XL,kurta,JNE3453,XL
6047,SET394-KR-NP-XL,Set,SET394,XL
6048,J0353-KR-M,kurta,J0353,M
6049,SAR174,Saree,SAR174,Free
6050,SET003-KR-NP-A-S,Set,SET003,S
6051,SET415-KR-NP-L,Set,SET415,L
6052,SET335-KR-NP-XS,Set,SET335,XS
6053,SET276-KR-PP-L,Set,SET276,L
6054,JNE3426-KR-S,kurta,JNE3426,S
6055,BL024-74RED-B,Blouse,BL024,Free
6056,JNE3281-KR-XL,kurta,JNE3281,XL
6057,J0419-TP-L,Top,J0419,L
6058,SET306-KR-PP-XS,Set,SET306,XS
6059,JNE3359-KR-S,kurta,JNE3359,S
6060,JNE3720-KR-L,kurta,JNE3720,L
6061,SET262-KR-NP-XXL,Set,SET262,XXL
6062,JNE3752-KR-XS,kurta,JNE3752,XS
6063,JNE3790-KR-XS,kurta,JNE3790,XS
6064,J0150-KR-XS,kurta,J0150,XS
6065,JNE3630-KR-XXL,kurta,JNE3630,XXL
6066,JNE3456-KR-XS,kurta,JNE3456,XS
6067,JNE3823-KR-L,kurta,JNE3823,L
6068,SET198-KR-NP-A-L,Set,SET198,L
6069,SET415-KR-NP-M,Set,SET415,M
6070,J0024-KR-XXL,kurta,J0024,XXL
6071,JNE3892-TP-XL,Top,JNE3892,XL
6072,MEN5030-KR-L,kurta,MEN5030,L
6073,NW024-TP-PJ-L,Set,NW024,L
6074,J0192-TP-S,Top,J0192,S
6075,J0190-TP-XS,Top,J0190,XS
6076,JNE3788-KR-L,kurta,JNE3788,L
6077,J0279-SET-S,Set,J0279,S
6078,SET014-KR-PP-S,Set,SET014,S
6079,SET128-KR-DH-XXL,Set,SET128,XXL
6080,JNE3896-KR-XXL,kurta,JNE3896,XXL
6081,J0072-KR-XS,kurta,J0072,XS
6082,SET401-KR-NP-XS,Set,SET401,XS
6083,J0391-TP-XXL,Top,J0391,XXL
6084,J0389-TP-XS,Top,J0389,XS
6085,J0251-SKD-XXXL,Set,J0251,3XL
6086,JNE3460-KR-XL,kurta,JNE3460,XL
6087,SET224-KR-NP-XXXL,Set,SET224,3XL
6088,JNE2205-KR-467-A-L,kurta,JNE2205,L
6089,SET376-KR-NP-XXXL,Set,SET376,3XL
6090,J0103-SKD-XL,Set,J0103,XL
6091,JNE3630-KR-S,kurta,JNE3630,S
6092,JNE3578-KR-XS,kurta,JNE3578,XS
6093,JNE3888-KR-XS,kurta,JNE3888,XS
6094,J0374-KR-XXL,kurta,J0374,XXL
6095,JNE3631-DR-XS,Western Dress,JNE3631,XS
6096,JNE3355-KR-XL,kurta,JNE3355,XL
6097,J0389-TP-XXXL,Top,J0389,3XL
6098,JNE3893-TP-M,Top,JNE3893,M
6099,BL100-XXL,Blouse,BL100,XXL
6100,SET435-KR-NP-XXXL,Set,SET435,3XL
6101,J0241-SKD-XXL,Set,J0241,XXL
6102,JNE3798-KR-A-S,Western Dress,JNE3798,S
6103,SET202-KR-NP-XL,Set,SET202,XL
6104,JNE3670-TU-XL,Top,JNE3670,XL
6105,AN207-PINK-L,Bottom,AN207,L
6106,JNE3780-KR-L,kurta,JNE3780,L
6107,BL098-S,Blouse,BL098,S
6108,JNE3862-TU-S,Top,JNE3862,S
6109,JNE3157-KR-M,kurta,JNE3157,M
6110,J0091-TP-XS,Top,J0091,XS
6111,SET156-KR-NP-S,Set,SET156,S
6112,J0177-KR-XS,kurta,J0177,XS
6113,J0250-SKD-M,Set,J0250,M
6114,JNE3257-KR-S,kurta,JNE3257,S
