customer_id,ship-city,ship-state,ship-postal-code,ship-country
13543,Khammam District,TELANGANA,507158.0,IN
13544,HALOL,Gujarat,389350.0,IN
13545,TIRUCHIRAPPALLI,TAMIL NADU,621216.0,IN
13546,Sagar,MADHYA PRADESH,470001.0,IN
13547,kolkata,WEST BENGAL,700127.0,IN
13548,Jaspur,UTTARAKHAND,244712.0,IN
13549,Hyderabad,ANDHRA PRADESH,500057.0,IN
13550,SILCHAR,ASSAM,788011.0,IN
13551,SANGLI MIRAJ KUPWAD,MAHARASHTRA,416415.0,IN
13552,"Kolazhy P.O, Thrissur",KERALA,680010.0,IN
13553,PENUGONDA,ANDHRA PRADESH,534326.0,IN
13554,KARIMPUR,WEST BENGAL,742303.0,IN
13555,Shiggoun,KARNATAKA,581205.0,IN
13556,NANGAVALLI,TAMIL NADU,636454.0,IN
13557,Ulundurpet,TAMIL NADU,607201.0,IN
13558,Bidhan Nagar,WEST BENGAL,700098.0,IN
13559,Roha,MAHARASHTRA,402109.0,IN
13560,Thrissur,KERALA,680508.0,IN
13561,Karur,TAMIL NADU,639136.0,IN
13562,Dombivali East,MAHARASHTRA,421201.0,IN
13563,KUNKURI,CHHATTISGARH,496225.0,IN
13564,DIPKA,CHHATTISGARH,495452.0,IN
13565,Karur,TAMIL NADU,639113.0,IN
13566,Palakkad kerala,KERALA,678574.0,IN
13567,KOTHAGUDEM,TELANGANA,507119.0,IN
13568,Thoothukudi,TAMIL NADU,628251.0,IN
13569,port blair,ANDAMAN & NICOBAR ,744101.0,IN
13570,Ledo,ASSAM,786182.0,IN
13571,Musiri,TAMIL NADU,621211.0,IN
13572,"Keeranoor,Mallur",TAMIL NADU,636203.0,IN
13573,New delhi,DELHI,110071.0,IN
13574,"Triplicane,CHENNAI",TAMIL NADU,600005.0,IN
13575,PETTAI,TAMIL NADU,627010.0,IN
13576,SHEIKHPURA,BIHAR,811315.0,IN
13577,Virajpet,KARNATAKA,571211.0,IN
13578,BHANDARA,MAHARASHTRA,441701.0,IN
13579,SUNABEDA,ODISHA,763004.0,IN
13580,Wada,MAHARASHTRA,421303.0,IN
13581,AZARA,ASSAM,781128.0,IN
13582,Kanchipuram district,TAMIL NADU,602106.0,IN
13583,UNA,Gujarat,362560.0,IN
13584,Sultan Bathery,KERALA,673595.0,IN
13585,District Raigadh,MAHARASHTRA,410206.0,IN
13586,RAZOLE,ANDHRA PRADESH,533242.0,IN
13587,CHAKIA chandaulu,UTTAR PRADESH,232103.0,IN
13588,METTUR DAM,TAMIL NADU,636452.0,IN
13589,"BERHAMPUR, Ganjam",ODISHA,760010.0,IN
13590,Indore,MADHYA PRADESH,452020.0,IN
13591,Udhampur,JAMMU & KASHMIR,182101.0,IN
13592,Visakhapatnam,ANDHRA PRADESH,530049.0,IN
13593,HABRA,WEST BENGAL,743222.0,IN
13594,CHENNIMALAI,TAMIL NADU,638051.0,IN
13595,Manadan house,KERALA,680741.0,IN
13596,NAVSARI,Gujarat,396424.0,IN
13597,Thane(W),MAHARASHTRA,400607.0,IN
13598,Krishnagiri,TAMIL NADU,635126.0,IN
13599,UDUPI,KARNATAKA,576215.0,IN
13600,PUTHALAM,TAMIL NADU,629602.0,IN
13601,chennai,TAMIL NADU,600079.0,IN
13602,Sehore,MADHYA PRADESH,466001.0,IN
13603,THANE,MAHARASHTRA,421311.0,IN
13604,VAKKOM,KERALA,695308.0,IN
13605,NAGERCOIL,TAMIL NADU,629901.0,IN
13606,mulund (east)MUMBAI,MAHARASHTRA,400081.0,IN
13607,Chhota Udaipur,Gujarat,391165.0,IN
13608,bangalore,KARNATAKA,560067.0,IN
13609,Pampady,KERALA,686516.0,IN
13610,"Howrah, Liluah",WEST BENGAL,711204.0,IN
13611,ROHTAK,HARYANA,124021.0,IN
13612,"Amruthahalli, Jakkur Post",KARNATAKA,560064.0,IN
13613,CHANDAULI,UTTAR PRADESH,233232.0,IN
13614,Bhubaneswar,ODISHA,751022.0,IN
13615,Panchkula,HARYANA,134107.0,IN
13616,Agartala,TRIPURA,799210.0,IN
13617,ILKAL,KARNATAKA,587125.0,IN
13618,GOGIPETH,KARNATAKA,585309.0,IN
13619,THAKURLI,MAHARASHTRA,421201.0,IN
13620,MALDA,WEST BENGAL,732207.0,IN
13621,SUNDARNAGAR,HIMACHAL PRADESH,174401.0,IN
13622,Ponnur,KERALA,680501.0,IN
13623,KOLKATA 53,WEST BENGAL,700053.0,IN
13624,Danapur cantt,BIHAR,801503.0,IN
13625,Ashoknagar,WEST BENGAL,743263.0,IN
13626,KACHCHH,Gujarat,370001.0,IN
13627,Hyderabad telangana,TELANGANA,500030.0,IN
13628,Sirsi,KARNATAKA,581318.0,IN
13629,Hydrabad,TELANGANA,502319.0,IN
13630,"Bangalore,",KARNATAKA,560011.0,IN
13631,Poonamallee,TAMIL NADU,600056.0,IN
13632,CHHAPRAULI,UTTAR PRADESH,250617.0,IN
13633,BANGALORE,KARNATAKA,560030.0,IN
13634,Avanigadda,ANDHRA PRADESH,521122.0,IN
13635,KANTABANJI,ODISHA,767039.0,IN
13636,Gudalur,TAMIL NADU,625518.0,IN
13637,FARRUKH NAGAR,HARYANA,123506.0,IN
13638,bangalore,KARNATAKA,560083.0,IN
13639,"Mahim (West), MUMBAI",MAHARASHTRA,400016.0,IN
13640,PATNA,BIHAR,801103.0,IN
13641,"Venjaramoodu, Thiruvananthapuram",KERALA,695607.0,IN
13642,BELAGAVI,KARNATAKA,590018.0,IN
13643,VALSAD,Gujarat,396045.0,IN
13644,VIRAR west,MAHARASHTRA,401303.0,IN
13645,Kazhakuttom. Thiruvananthapuram,KERALA,695586.0,IN
13646,VASAI,MAHARASHTRA,401202.0,IN
13647,ARIYALUR,TAMIL NADU,621707.0,IN
13648,NATTAKAM,KERALA,686013.0,IN
13649,HINDAUN city,RAJASTHAN,322230.0,IN
13650,ALLAHABAD,UTTAR PRADESH,229412.0,IN
13651,New Delhi,Delhi,110074.0,IN
13652,Dhule,MAHARASHTRA,424002.0,IN
13653,TIRTHAHALLI,KARNATAKA,577414.0,IN
13654,BIKRAM,BIHAR,801104.0,IN
13655,Dornakal,TELANGANA,506381.0,IN
13656,UMBERGAON,Gujarat,396170.0,IN
13657,CHITTOOR,ANDHRA PRADESH,517589.0,IN
13658,CHOPPADANDI,TELANGANA,505415.0,IN
13659,"Ettumanoor,Kottayam",KERALA,686016.0,IN
13660,Merrut,UTTAR PRADESH,250406.0,IN
13661,Thrissur,KERALA,680001.0,IN
13662,UDAIPUR,RAJASTHAN,313004.0,IN
13663,delhi,DELHI,110092.0,IN
13664,MOHPA,MAHARASHTRA,441502.0,IN
13665,Thiruvananthapuram,KERALA,695004.0,IN
13666,CHITTOOR,ANDHRA PRADESH,517421.0,IN
13667,Gorakhpur,UTTAR PRADESH,273405.0,IN
13668,Chengamanad P O 683578,KERALA,683578.0,IN
13669,NIZAMABAD,TELANGANA,503217.0,IN
13670,TIRUPPUR,TAMIL NADU,641608.0,IN
13671,Malda,WEST BENGAL,732102.0,IN
13672,MANDI,HIMACHAL PRADESH,175045.0,IN
13673,Allahabad,UTTAR PRADESH,211011.0,IN
13674,vellore,TAMIL NADU,632404.0,IN
13675,DARJEELING,WEST BENGAL,734104.0,IN
13676,Palakkad,KERALA,679503.0,IN
13677,bareilly,UTTAR PRADESH,243122.0,IN
13678,"Sandur Taluk, bellary district",KARNATAKA,583119.0,IN
13679,PACHORA,MAHARASHTRA,424201.0,IN
13680,"NS Rd 10, JVPDS, Vile Parle (W) Mumbai",MAHARASHTRA,400049.0,IN
13681,DABHOI,Gujarat,391210.0,IN
13682,WARANGAL rural,TELANGANA,506005.0,IN
13683,T.NARASAPURAM mandalam,ANDHRA PRADESH,534467.0,IN
13684,RAYAGADA,ODISHA,765015.0,IN
13685,Tarn Taran,PUNJAB,143117.0,IN
13686,HALDIA,WEST BENGAL,721605.0,IN
13687,Pondicherry,PUDUCHERRY,605007.0,IN
13688,MAUDAHA,UTTAR PRADESH,210507.0,IN
13689,Old DELHI,DELHI,110006.0,IN
13690,Rangareddy,TELANGANA,501359.0,IN
13691,"Kakkodi, kozhikode",KERALA,673611.0,IN
13692,Thiruvallur,TAMIL NADU,602002.0,IN
13693,Kathor,Gujarat,394150.0,IN
13694,IMPHAL-West,MANIPUR,795004.0,IN
13695,Bangalore,KARNATAKA,560052.0,IN
13696,BARIPADA,ODISHA,757003.0,IN
13697,LUCKNOW,UTTAR PRADESH,226009.0,IN
13698,KEMRI,UTTAR PRADESH,244928.0,IN
13699,DHARIWAL,PUNJAB,143519.0,IN
13700,VARAMBALLI,KARNATAKA,576213.0,IN
13701,Ramapuram,TAMIL NADU,629303.0,IN
13702,KANGRA,HIMACHAL PRADESH,176216.0,IN
13703,hyderabad,TELANGANA,500046.0,IN
13704,DEBIPUR,WEST BENGAL,713169.0,IN
13705,Shimoga,KARNATAKA,577204.0,IN
13706,Morena,MADHYA PRADESH,476001.0,IN
13707,BADLAPUR EAST,MAHARASHTRA,421503.0,IN
13708,MUNDLAMURU,ANDHRA PRADESH,523265.0,IN
13709,Erode,TAMIL NADU,636006.0,IN
13710,Thiruvalla,KERALA,689621.0,IN
13711,ANANTAPUR,ANDHRA PRADESH,516390.0,IN
13712,kottaym,KERALA,686611.0,IN
13713,VALSAD,Gujarat,396030.0,IN
13714,Mangalore,KARNATAKA,575006.0,IN
13715,Visakhapatnam,ANDHRA PRADESH,530020.0,IN
13716,HANUMANGARH,RAJASTHAN,335513.0,IN
13717,jalgaon,MAHARASHTRA,425001.0,IN
13718,COIMBATORE,TAMIL NADU,641033.0,IN
13719,Kolkata-700064,WEST BENGAL,700064.0,IN
13720,Tumkur,KARNATAKA,572102.0,IN
13721,UTHUKKOTTAI,TAMIL NADU,602026.0,IN
13722,UMRETH,Gujarat,388220.0,IN
13723,AHMEDNAGAR,MAHARASHTRA,414003.0,IN
13724,Orang,ASSAM,784114.0,IN
13725,KANNUR,KERALA,670673.0,IN
13726,PORT BLAIR / South Andaman,ANDAMAN & NICOBAR ,744101.0,IN
13727,JHARIA,JHARKHAND,828111.0,IN
13728,JALANDHAR,PUNJAB,144416.0,IN
13729,ALMORA,UTTARAKHAND,263658.0,IN
13730,Ahmednagar,MAHARASHTRA,411003.0,IN
13731,Kottayam,KERALA,686603.0,IN
13732,Chickballapur,KARNATAKA,562101.0,IN
13733,Belghria,WEST BENGAL,700049.0,IN
13734,OLD GOA,GOA,403108.0,IN
13735,Bapatla,ANDHRA PRADESH,522113.0,IN
13736,Tiruchirappalli,TAMIL NADU,620001.0,IN
13737,TALIPADY,KARNATAKA,574150.0,IN
13738,Tadong,SIKKIM,737102.0,IN
13739,"BARH, PATNA",BIHAR,803215.0,IN
13740,Ambala city,HARYANA,134003.0,IN
13741,KAMALPUR,TRIPURA,799285.0,IN
13742,Sicendrabad,TELANGANA,500010.0,IN
13743,KULASEKHARAPURAM,KERALA,690528.0,IN
13744,Manamadurai,TAMIL NADU,630606.0,IN
13745,PortBlair,ANDAMAN & NICOBAR ,744102.0,IN
13746,CHITTOOR,ANDHRA PRADESH,517167.0,IN
13747,Sivagangai  district,TAMIL NADU,630106.0,IN
13748,GURGAON,HARYANA,122004.0,IN
13749,DHARMARAM KARIMNAGAR DISTRICT,TELANGANA,505416.0,IN
13750,"INDIRAPURAM, GHAZIABAD",UTTAR PRADESH,201014.0,IN
13751,Berhampur,Odisha,760002.0,IN
13752,JHANSI,UTTAR PRADESH,284120.0,IN
13753,MAURANIPUR,UTTAR PRADESH,284204.0,IN
13754,Jammu,JAMMU & KASHMIR,180002.0,IN
13755,SIDDHARTHNAGAR,UTTAR PRADESH,272202.0,IN
13756,VISAKHAPATNAM,ANDHRA PRADESH,531035.0,IN
13757,Trivandrum,KERALA,695582.0,IN
13758,SILCHAR,ASSAM,788007.0,IN
13759,"Kalaiyanur, coimbatore",TAMIL NADU,641108.0,IN
13760,Kanpur,UTTAR PRADESH,208005.0,IN
13761,GHAZIABAD,UTTAR PRADESH,201206.0,IN
13762,PUNE,MAHARASHTRA,411039.0,IN
13763,West Champaran,BIHAR,845306.0,IN
13764,Murwara Katni,MADHYA PRADESH,483501.0,IN
13765,CALICUT,KERALA,673010.0,IN
13766,ATHIRAMPUZHA,KERALA,686602.0,IN
13767,PALI HARDOI DISTRICT,UTTAR PRADESH,241123.0,IN
13768,MUMBAi,MAHARASHTRA,400055.0,IN
13769,Kadapra Niranam,KERALA,689621.0,IN
13770,"Kalapatti, Coimbatore",TAMIL NADU,641048.0,IN
13771,ANAND,Gujarat,388121.0,IN
13772,BHAVNAGAR,Gujarat,364004.0,IN
13773,nellore city,ANDHRA PRADESH,524003.0,IN
13774,VIRUDHACHALAM,TAMIL NADU,606003.0,IN
13775,WARANGAL,TELANGANA,506244.0,IN
13776,JALANDHAR,PUNJAB,144012.0,IN
13777,PANAJI,GOA,403003.0,IN
13778,"Attur, salem",TAMIL NADU,636108.0,IN
13779,KOTHAGUDEM,TELANGANA,507118.0,IN
13780,"PUNE, 51",MAHARASHTRA,411041.0,IN
13781,mumbai,MAHARASHTRA,400086.0,IN
13782,Chittapur tq,KARNATAKA,585211.0,IN
13783,"Avanyapuram , Madurai",TAMIL NADU,625012.0,IN
13784,Inkollu,ANDHRA PRADESH,523167.0,IN
13785,Mallanwala khas/ferozepur,PUNJAB,152021.0,IN
13786,GOBINDPUR,JHARKHAND,828109.0,IN
13787,SONARPUR,WEST BENGAL,700150.0,IN
13788,BHOGAON,UTTAR PRADESH,205262.0,IN
13789,RECKONG PEO,HIMACHAL PRADESH,172107.0,IN
13790,..katra,JAMMU & KASHMIR,182301.0,IN
13791,KANDHAR,MAHARASHTRA,431714.0,IN
13792,SATARA,MAHARASHTRA,415114.0,IN
13793,PATNA,BIHAR,801111.0,IN
13794,Barhalganj,UTTAR PRADESH,273402.0,IN
13795,Ranipet,TAMIL NADU,632404.0,IN
13796,MUSABANI,JHARKHAND,832104.0,IN
13797,nasik,MAHARASHTRA,422001.0,IN
13798,ANANTAPUR,ANDHRA PRADESH,515832.0,IN
13799,Ambarnath,MAHARASHTRA,421505.0,IN
13800,MUMMIDIVARAM,ANDHRA PRADESH,533216.0,IN
13801,AGAR,MADHYA PRADESH,465441.0,IN
13802,Perambra,KERALA,673524.0,IN
13803,Nagpur,MAHARASHTRA,440027.0,IN
13804,NASHIK,MAHARASHTRA,422213.0,IN
13805,howrah,WEST BENGAL,711113.0,IN
13806,KOCHI,KERALA,682036.0,IN
13807,Thiruvananthapuram,KERALA,695027.0,IN
13808,MURUD,MAHARASHTRA,402401.0,IN
13809,KANKAVLI,MAHARASHTRA,416609.0,IN
13810,KALYAN DOMBIVLI,MAHARASHTRA,421203.0,IN
13811,Baithalangso,ASSAM,782450.0,IN
13812,Delhi,Delhi,110034.0,IN
13813,upleta,Gujarat,360490.0,IN
13814,North 24 Parganas,WEST BENGAL,700059.0,IN
13815,Greater Noida West,UTTAR PRADESH,201310.0,IN
13816,GUNTUR,ANDHRA PRADESH,521120.0,IN
13817,ELGAID,TELANGANA,505525.0,IN
13818,Kallakuruchi,TAMIL NADU,605766.0,IN
13819,hyderabad,TELANGANA,500037.0,IN
13820,Solapur,MAHARASHTRA,413004.0,IN
13821,"R.C. Technical College Road, Ghatlodia, AHMEDABAD",Gujarat,380061.0,IN
13822,BILASPUR,HIMACHAL PRADESH,174027.0,IN
13823,KALUGUMALAI,TAMIL NADU,628552.0,IN
13824,SAO JOSE DE AREAL,GOA,403707.0,IN
13825,TRIVANDRUM,KERALA,695572.0,IN
13826,SULTANPUR,UTTAR PRADESH,228159.0,IN
13827,Ranpur,ODISHA,752026.0,IN
13828,Kazipet,TELANGANA,506003.0,IN
13829,"Chengannur, Alappuzha District",KERALA,689505.0,IN
13830,Gurgaon,HARYANA,122005.0,IN
13831,SATANA,MAHARASHTRA,423301.0,IN
13832,KANNIYAKUMARI,TAMIL NADU,629171.0,IN
13833,FAIZABAD,UTTAR PRADESH,224206.0,IN
13834,Bajpe,KARNATAKA,574142.0,IN
13835,DIDWANA,RAJASTHAN,341303.0,IN
13836,Dehra H.O,HIMACHAL PRADESH,177101.0,IN
13837,EAST DELHI,Delhi,110091.0,IN
13838,BIKAPUR,UTTAR PRADESH,224204.0,IN
13839,Bangalore,KARNATAKA,560049.0,IN
13840,Allahabad,UTTAR PRADESH,211016.0,IN
13841,Jaipur,RAJASTHAN,302023.0,IN
13842,Pune,MAHARASHTRA,411026.0,IN
13843,Chamarajanagar,KARNATAKA,571313.0,IN
13844,Pune,MAHARASHTRA,412109.0,IN
13845,Changanacherry,KERALA,686536.0,IN
13846,THIRUVANANTHAPURAM 1,KERALA,695001.0,IN
13847,Bishnah,JAMMU & KASHMIR,181132.0,IN
13848,Duliajan,ASSAM,786602.0,IN
13849,Panvel,MAHARASHTRA,410210.0,IN
13850,"Bhandup (west), Mumbai - 400078",MAHARASHTRA,400078.0,IN
13851,PERINAD,KERALA,691590.0,IN
13852,JAMNAGAR,Gujarat,361009.0,IN
13853,UNCHAHAR,UTTAR PRADESH,229404.0,IN
13854,"Goregaon (West), Mumbai",MAHARASHTRA,400062.0,IN
13855,Ahmedabad,Gujarat,380006.0,IN
13856,ARNI,TAMIL NADU,632301.0,IN
13857,CHENGALPATTU,TAMIL NADU,603127.0,IN
13858,KHAPAT,Gujarat,362530.0,IN
13859,Jalandhar Cantt,PUNJAB,144005.0,IN
13860,IRINJALAKUDA,KERALA,680661.0,IN
13861,beed,MAHARASHTRA,431122.0,IN
13862,Rahui Block. Local town-Biharsarif,BIHAR,803119.0,IN
13863,Uttar Bagdogra,WEST BENGAL,734014.0,IN
13864,ALIGARH,UTTAR PRADESH,202165.0,IN
13865,HSIIDC INDUSTRIAL ESTATE PANIPAT,HARYANA,132140.0,IN
13866,THIROOR,KERALA,680581.0,IN
13867,THANE. West,MAHARASHTRA,400601.0,IN
13868,SINGARAYAKONDA,ANDHRA PRADESH,523101.0,IN
13869,Guwahati,ASSAM,781029.0,IN
13870,KANGRA,HIMACHAL PRADESH,176057.0,IN
13871,"CHITTETHUKARA, KAKKANAD,COCHIN",KERALA,682037.0,IN
13872,HAORA,WEST BENGAL,711409.0,IN
13873,Barasat,WEST BENGAL,700127.0,IN
13874,AZAMGARH,UTTAR PRADESH,223221.0,IN
13875,"Malwani church, Malad west , Mumbai.",MAHARASHTRA,400095.0,IN
13876,bangalore,KARNATAKA,560103.0,IN
13877,Aurangabad,MAHARASHTRA,431154.0,IN
13878,SOLAN,HIMACHAL PRADESH,173213.0,IN
13879,rayabhupalapatnam,ANDHRA PRADESH,533437.0,IN
13880,MYDUKUR,ANDHRA PRADESH,516172.0,IN
13881,SHOPIAN,JAMMU & KASHMIR,192303.0,IN
13882,KELAMANGALAM,TAMIL NADU,635113.0,IN
13883,BIRUR,KARNATAKA,577116.0,IN
13884,THOOTHUKKUDI,TAMIL NADU,628717.0,IN
13885,"Old MATHIGIRI, Hosur",TAMIL NADU,635110.0,IN
13886,ULLAL,KARNATAKA,575023.0,IN
13887,Thanjavur,TAMIL NADU,613401.0,IN
13888,Kozhikode,KERALA,673017.0,IN
13889,MURTAJAPUR,MAHARASHTRA,444107.0,IN
13890,dombivli west,MAHARASHTRA,421202.0,IN
13891,MULLASSERY,KERALA,680509.0,IN
13892,Chennai,TAMIL NADU,600036.0,IN
13893,SIBSAGAR,ASSAM,785664.0,IN
13894,Azamgarh,UTTAR PRADESH,276406.0,IN
13895,KOZHIKODE,KERALA,673527.0,IN
13896,DHARWAD,KARNATAKA,580005.0,IN
13897,Dimapur,Nagaland,797112.0,IN
13898,dhanori-vishrantwadi,MAHARASHTRA,411015.0,IN
13899,RAJAPALAYAM VIRUDHUNAGAR DISTRICT,TAMIL NADU,626102.0,IN
13900,Vadodara,Gujarat,390009.0,IN
13901,THIRUVANANTHAPURAM,KERALA,695584.0,IN
13902,VIKRAMASINGAPURAM,TAMIL NADU,627425.0,IN
13903,DAMANJODI,ODISHA,763008.0,IN
13904,SANTOKHGARH,HIMACHAL PRADESH,174301.0,IN
13905,VASAI(W),MAHARASHTRA,401201.0,IN
13906,Kaliakkavila Maruthancode,TAMIL NADU,629153.0,IN
13907,MANAKONDUR,TELANGANA,505469.0,IN
13908,DEHRADUN 248001,UTTARAKHAND,248001.0,IN
13909,TODABHIM,RAJASTHAN,321611.0,IN
13910,Dombivli west 421202,MAHARASHTRA,421202.0,IN
13911,Ambala,HARYANA,133202.0,IN
13912,EZHUDESAM,TAMIL NADU,629154.0,IN
13913,Balasore,ODISHA,756046.0,IN
13914,"Huvinahadagali (tq),, Ballari (d)",KARNATAKA,583217.0,IN
13915,LUDHIANA,PUNJAB,141116.0,IN
13916,Ernakullam,KERALA,682024.0,IN
13917,Soro,Odisha,756046.0,IN
13918,Kolkata,WEST BENGAL,700029.0,IN
13919,SIHOR,Gujarat,364240.0,IN
13920,Contai,WEST BENGAL,721401.0,IN
13921,Tri nagar,Delhi,110035.0,IN
13922,Karwar,KARNATAKA,581301.0,IN
13923,Ernakulam,KERALA,686667.0,IN
13924,JAMMU,JAMMU & KASHMIR,181121.0,IN
13925,ANANDNAGAR,UTTAR PRADESH,273155.0,IN
13926,calicut,KERALA,673005.0,IN
13927,mumbai,MAHARASHTRA,400104.0,IN
13928,Thrissur,KERALA,680004.0,IN
13929,BOUDH,ODISHA,762014.0,IN
13930,Visakhapatnam,ANDHRA PRADESH,531035.0,IN
13931,Kalamassery,KERALA,682022.0,IN
13932,SINGNAPUR KOPARGAON,MAHARASHTRA,423601.0,IN
13933,CHITTUR,KERALA,678510.0,IN
13934,New delhi,DELHI,110064.0,IN
13935,LAKHIMPUR Kheri,UTTAR PRADESH,262701.0,IN
13936,KANNUR,KERALA,670705.0,IN
13937,Kurnool,ANDHRA PRADESH,518543.0,IN
13938,Vadodara,Gujarat,390007.0,IN
13939,"KALYAN, THANE",MAHARASHTRA,421102.0,IN
13940,PIMPLE GURAV,MAHARASHTRA,411061.0,IN
13941,GOLABANDHA,ODISHA,761052.0,IN
13942,PUNALUR,KERALA,691331.0,IN
13943,DHAR KALAN,PUNJAB,145001.0,IN
13944,Rasayani,MAHARASHTRA,410222.0,IN
13945,AGRA,UTTAR PRADESH,282008.0,IN
13946,BEHROR,RAJASTHAN,301701.0,IN
13947,GUNTUR,ANDHRA PRADESH,522019.0,IN
13948,Ranchi,JHARKHAND,834003.0,IN
13949,DANTEWADA,CHHATTISGARH,494115.0,IN
13950,SONATIKIRI,WEST BENGAL,743245.0,IN
13951,NAGRI KALAN,JHARKHAND,828113.0,IN
13952,JAYNAGAR MAZILPUR,WEST BENGAL,743337.0,IN
13953,VIZIANAGARAM,ANDHRA PRADESH,535006.0,IN
13954,Chandigarh,CHANDIGARH,160003.0,IN
13955,Namakkal,TAMIL NADU,637020.0,IN
13956,"NAHAN, Sirmour",HIMACHAL PRADESH,173001.0,IN
13957,CHELORA,KERALA,670006.0,IN
13958,Peddapalli District,TELANGANA,505215.0,IN
13959,"Nagercoil-4, 629004",TAMIL NADU,629004.0,IN
13960,Bhopal,MADHYA PRADESH,462024.0,IN
13961,FARAKKA BARRAGE TOWNSHIP,WEST BENGAL,742202.0,IN
13962,Sonbarsa,BIHAR,843330.0,IN
13963,Vadodara,Gujarat,391410.0,IN
13964,CHITRAKOOT,MADHYA PRADESH,485334.0,IN
13965,LUCKNOW CANTT,UTTAR PRADESH,226002.0,IN
13966,Enathu,KERALA,691526.0,IN
13967,BISALPUR,UTTAR PRADESH,248870.0,IN
13968,Hyderabad,TELANGANA,500087.0,IN
13969,CHIMBELPanjim,GOA,403006.0,IN
13970,Hyderabad,ANDHRA PRADESH,500034.0,IN
13971,Badkulla,WEST BENGAL,741121.0,IN
13972,PUNE,MAHARASHTRA,412114.0,IN
13973,NALANDA,Bihar,803101.0,IN
13974,bangalore,KARNATAKA,560023.0,IN
13975,DOMBIVLI WEST,MAHARASHTRA,421202.0,IN
13976,Nashik,MAHARASHTRA,422008.0,IN
13977,DINDIGUL,TAMIL NADU,624601.0,IN
13978,GANDHINAGAR,Gujarat,382042.0,IN
13979,Bangalore,KARNATAKA,560012.0,IN
13980,VASCO-DA-GAMA,GOA,403802.0,IN
13981,ITARSI,MADHYA PRADESH,461115.0,IN
13982,THIRUVANANTHAPURAM,KERALA,695587.0,IN
13983,THANE,MAHARASHTRA,400612.0,IN
13984,"Mira bhayandar,Thane",MAHARASHTRA,401101.0,IN
13985,DELHI,DELHI,110021.0,IN
13986,"walkeshwar,mumbai",MAHARASHTRA,400006.0,IN
13987,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,201307.0,IN
13988,PANCHLA,WEST BENGAL,711322.0,IN
13989,Ulhasnager,MAHARASHTRA,421004.0,IN
13990,DAVANAGERE,KARNATAKA,577221.0,IN
13991,EDAPPADI,TAMIL NADU,637101.0,IN
13992,NOIDA Gautam Buddha Nagar,UTTAR PRADESH,201309.0,IN
13993,New delhi,DELHI,110046.0,IN
13994,"Tirurangadi, Malappuram",KERALA,676306.0,IN
13995,"Vazhakkala  , kochi",KERALA,682030.0,IN
13996,RUPBAS,RAJASTHAN,321302.0,IN
13997,BETALBATIM,GOA,403713.0,IN
13998,BHILAI,CHHATTISGARH,490024.0,IN
13999,VASAI VIRAR,MAHARASHTRA,401210.0,IN
14000,KANHANGAD,KERALA,671315.0,IN
14001,Mughalsarai,UTTAR PRADESH,232101.0,IN
14002,kochi,KERALA,683106.0,IN
14003,Alappuzha,KERALA,688001.0,IN
14004,KANJIRAMKULAM,KERALA,695526.0,IN
14005,VAIKOM,KERALA,686141.0,IN
14006,SHEOSAGAR,BIHAR,821111.0,IN
14007,Kozhikode,KERALA,673571.0,IN
14008,ETAWAH,UTTAR PRADESH,206130.0,IN
14009,Rajpura,Punjab,140402.0,IN
14010,Secendrabad,TELANGANA,500062.0,IN
14011,MAPUSA,GOA,403502.0,IN
14012,KOTHAMANGALAM,KERALA,686671.0,IN
14013,GHAZIABADSahibabad,UTTAR PRADESH,201005.0,IN
14014,Udaipurwati Jhunjhunu,RAJASTHAN,333307.0,IN
14015,Kadipur,UTTAR PRADESH,228161.0,IN
14016,BEYPORE,KERALA,673655.0,IN
14017,PALGHAR,MAHARASHTRA,401201.0,IN
14018,kolkata,WEST BENGAL,700016.0,IN
14019,DIPHU,ASSAM,782462.0,IN
14020,SAGAR,KARNATAKA,577412.0,IN
14021,Champawat,UTTARAKHAND,262524.0,IN
14022,Ernakulam,KERALA,682030.0,IN
14023,PARIKSHITGARH,UTTAR PRADESH,250406.0,IN
14024,KALAMASSERY,KERALA,682033.0,IN
14025,Tinsukia,ASSAM,786125.0,IN
14026,Navi Mumbai,MAHARASHTRA,410208.0,IN
14027,Payyanur,KERALA,670327.0,IN
14028,Thrissur,KERALA,680655.0,IN
14029,HEMGIR,ODISHA,770024.0,IN
14030,JALANDHAR,PUNJAB,144031.0,IN
14031,ALATHUR,KERALA,678703.0,IN
14032,KOLLEGAL,KARNATAKA,571443.0,IN
14033,Vijaypur,KARNATAKA,586103.0,IN
14034,Chunchale Tal Chopda Dis Jalgaon,MAHARASHTRA,425107.0,IN
14035,Nellithope,PUDUCHERRY,605005.0,IN
14036,RENUKA,HIMACHAL PRADESH,173022.0,IN
14037,Jalandhar,PUNJAB,144008.0,IN
14038,Ara,JHARKHAND,829134.0,IN
14039,NEW DELHI 110034,DELHI,110056.0,IN
14040,howrah,WEST BENGAL,711101.0,IN
14041,KHEDA,Gujarat,388421.0,IN
14042,BEGUSARAI,BIHAR,851116.0,IN
14043,Kolkata,WEST BENGAL,700071.0,IN
14044,JAKHOLI,UTTARAKHAND,246475.0,IN
14045,KURDUWADI,MAHARASHTRA,413208.0,IN
14046,Chengelpet,TAMIL NADU,603203.0,IN
